Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Austria,AUT,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,15.1,14.3,13.6,13.1,12.7,12.3,12,11.8,11.6,11.4,11.3,11.1,11,10.9,10.8,10.7,10.6,10.6,10.6,10.6,10.8,11,11.4,11.9,12.6
Austria,AUT,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,21.5,20.1,18.8,17.8,16.9,16.1,15.5,14.9,14.5,14.2,13.9,13.8,13.7,13.6,13.6,13.6,13.6,13.6,13.7,13.8,14.1,14.4,14.9,15.6,16.4,17.3
Austria,AUT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,
Austria,AUT,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
Austria,AUT,Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),SG.NOD.CONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,
Austria,AUT,Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
Austria,AUT,Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,
Austria,AUT,Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,
Austria,AUT,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
Austria,AUT,Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Austria,AUT,Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),SG.JOB.NOPN.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,
Austria,AUT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,26.2,26.2,,26.8,26.8,,33.9,33.9,33.9,32.2,32.8,27.3,27.9,27.9,27.9,27.9,33.3,32.2,30.6,30.6
Austria,AUT,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,4.157179832,4.2926898,4.46089983,4.526370049,4.667190075,5.140339851,5.250309944,4.965980053,5.172249794,5.050330162,5.021070004,5.38078022,5.375939846,5.316589832,5.307260036,5.314010143,5.493989944,5.380159855,5.21889019,5.017439842,4.977109909,5.119339943,5.323959827,5.249650002,,5.447130203,5.275529861,,6.114530087,6.137949944,5.604720116,5.588779926,5.540100098,5.381849766,5.310060024,5.271669865,5.26237011,5.183000088,5.2957201,5.77120018,5.71780014,5.612699986,5.508979797,5.562739849,5.499549866,,
Austria,AUT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69995022,10.91506004,11.13986015,11.14898014,10.49812984,,9.960459709,9.235019684,,11.16872025,11.24664021,10.5094099,10.48087978,10.38341045,10.1264801,10.24812984,9.858980179,9.989089966,10.01484013,10.14745998,10.65725994,10.85356045,11.05856037,10.77493,10.9517498,10.48320961,,
Austria,AUT,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,15.06735992,15.08724022,15.36238003,15.23795033,15.67883015,16.14827919,16.10578918,15.19260025,14.84121037,14.96100998,14.94281006,14.29034996,14.95543003,15.6764698,17.42452049,17.66650963,19.80344009,19.78005028,20.45723915,20.63493919,20.34452057,21.29734039,20.96459007,20.51477051,,21.5049305,21.05006981,,26.23192024,26.18605995,25.00968933,23.64180946,22.57115936,23.51980019,26.12133026,27.28277016,27.16193008,27.75350952,27.1945591,26.19599915,27.71447945,26.85606003,33.30418015,32.33792877,32.5169487,,
Austria,AUT,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.74048996,50.69157028,42.94955063,40.13154984,45.10998154,44.73474884,47.61914825,48.41582108,46.60552979,45.66761017,42.09067154,40.90650177,37.89376068,35.00387955,41.06521988,36.13035965,36.21696091,,
Austria,AUT,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,50.99291992,51.85803986,51.2914505,53.95278931,53.02286911,53.07382965,53.77746964,54.28821182,55.07730865,55.81209183,56.07733917,52.47386169,51.59949875,51.45032883,49.03707886,49.59442139,48.43759918,49.50904083,48.86981964,48.5592804,48.9079895,48.04729843,48.13035965,47.07635117,,46.89326859,48.33467865,,44.06058121,44.83274841,45.41345978,45.20663071,45.71636963,48.93912125,47.27959824,45.93727875,46.57931137,46.28443146,46.27748108,46.7336998,44.35988998,45.36194992,41.21691895,41.20597839,40.36378098,,
Austria,AUT,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.00530052,29.35495949,27.21273994,27.11129951,27.05475044,27.98246002,26.6856308,25.50172997,25.83912086,25.55410004,26.46442986,29.47378922,28.55934906,29.56501961,26.95318985,27.54987907,27.15397072,,
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,29.53660011,28.78403091,26.95643044,24.36956024,24.33579063,23.29125977,19.71989059,19.75428009,19.22727013,18.49872971,17.77629089,15.86493015,16.11187935,15.14402008,17.30624008,17.4834404,16.9623909,17.57817078,17.79488945,17.98538017,18.12516975,18.19998932,18.55665016,18.39868927,,21.55518913,20.90690041,,19.40117073,19.38195992,19.69779968,19.63965988,19.79904938,19.72308922,18.95075989,18.99533081,18.56855011,18.03006935,17.83971024,17.4274292,17.13281059,17.09498024,15.49042988,16.30241013,16.29670906,,
Austria,AUT,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.58052063,24.40616989,22.51918983,22.48955917,22.90686035,22.69071007,22.09407043,22.7075901,22.70006943,22.29696083,23.30295944,25.29206085,25.0089798,24.70145035,21.9944706,23.53577995,23.36363983,,
Austria,AUT,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.06614685,72.46943665,72.29398346,70.45198059,70.86998749,72.91589355,71.66107941,72.08592987,72.0556488,71.87705994,71.58045959,71.56958771,70.19281006,69.66162109,68.42957306,67.98860931,68.86692047,,
Austria,AUT,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.53788757,64.38139343,65.85334015,56.17670059,60.34196854,56.40095901,57.76433945,57.90647888,59.26723862,58.29333878,59.07669067,58.67683029,56.54391861,59.08155823,60.59275055,60.44853973,62.13180161,,
Austria,AUT,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.66552734,79.35238647,78.01670837,80.86313629,79.82414246,78.21218109,77.42536163,78.72164917,77.61102295,77.59082031,77.29212952,77.6844635,77.23705292,74.87889862,72.16175842,71.44143677,73.12284088,,
Austria,AUT,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.18692017,71.84368896,70.70156097,71.67491913,70.79186249,75.31394196,71.87841797,71.61669159,72.52339172,73.70774841,73.21993256,73.58226776,73.29959869,72.17176056,73.98547363,72.80603027,71.73986816,,
Austria,AUT,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.46520233,93.63761902,95.103508,96.45974731,95.87841797,97.0668869,95.23950195,95.27510834,95.88922119,96.27258301,96.22892761,95.82597351,95.0827179,95.92864227,96.0202713,95.45085907,95.0187912,,
Austria,AUT,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.70075989,95.36853027,96.75401306,96.48348999,94.98986816,96.9256897,94.23474884,91.69420624,93.78426361,91.78764343,93.67552185,93.30313873,90.63884735,92.64614105,93.52979279,92.36511993,92.9210434,,
Austria,AUT,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8951416,94.35128021,94.94246674,97.06202698,96.35204315,97.22065735,96.61065674,97.32781219,97.60402679,98.21015167,98.11717987,98.13543701,98.13572693,98.07552338,97.99992371,98.02932739,97.49520874,,
Austria,AUT,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.46457672,92.07834625,94.63717651,95.74511719,95.64880371,97.04377747,94.12843323,95.22698975,95.1570816,97.53016663,97.69541168,97.22622681,97.71659088,98.02144623,97.7716217,96.55921173,95.37400818,,
Austria,AUT,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,,11.91977024,11.47799015,12.21788979,11.61622047,13.43568039,,,,,,14.67413998,,,,18.3426609,,,,,,,,,24.70079041,25.1576004,26.11141014,26.97677994,,,,,29.02946091,29.36790085,,,34.58169937,32.05638885,32.45119858,33.06034088,37.66479111,38.92901993,39.80289841,42.10128021,42.55495834,42.68943024,
Austria,AUT,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,16.96392059,18.36615944,19.71487045,20.58543968,20.90033913,22.80764961,23.40237999,23.41383934,23.89343071,24.65051079,25.46369934,25.29467964,25.43232918,26.29006958,27.71102905,28.69177055,29.84103966,31.31547928,32.64434052,34.58089828,37.06087875,39.86367035,41.8909111,44.14545059,46.3572998,48.39537811,50.0940094,52.42404938,53.4466095,54.37963104,53.58699036,43.18597031,42.85646057,43.29761124,43.54257965,44.86262894,46.66220856,51.60634995,55.87200928,63.42990112,65.16161346,65.91094971,73.04258728,72.79084015,74.25894928,
Austria,AUT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,7.293439865,8.869159698,10.43052959,11.34582996,12.40441036,14.23361015,15.10352993,15.9742403,16.90369034,18.02852058,19.08897018,19.59985924,20.52629089,21.58341026,23.33267021,24.7158699,25.78796005,27.42108917,28.52349091,30.49047089,32.32400131,35.3788681,37.69229126,40.45201874,43.6952095,46.71311188,49.18592072,52.54489136,55.63082886,58.85665894,60.16265869,50.01845932,50.1242981,51.24232864,52.16941833,54.12340927,55.95063019,60.84518051,65.7215271,74.21417999,77.05847168,79.00322723,88.104599,87.60204315,89.22865295,
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,12.21125031,13.69206047,15.13974953,16.02931976,16.71044922,18.5812397,19.3144207,19.75102043,20.45331955,21.39269066,22.32932091,22.49537086,23.02132988,23.97761917,25.56060982,26.74003983,27.85111046,29.40320969,30.62068939,32.57228851,34.73540878,37.66069031,39.82632828,42.32712936,45.04552841,47.56636047,49.64730072,52.48339081,54.51760864,56.57257843,56.80604172,46.53516006,46.42351913,47.20038986,47.78224182,49.41302872,51.22851944,56.14997864,60.71657944,68.73217773,71.0109024,72.31488037,80.38678741,79.99864197,81.54051208,
Austria,AUT,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,,8.564180374,8.700340271,8.680959702,8.427319527,8.019550323,,,,,,9.70991993,9.944879532,10.30640984,10.81585979,11.56035042,12.07073021,,,,,,,,9.196339607,9.219420433,9.080519676,9.130069733,,9.851690292,,,8.439330101,8.007599831,,,6.299180031,8.886679649,8.712940216,8.85488987,7.506529808,7.383309841,7.465610027,7.287469864,7.167890072,6.995240211,
Austria,AUT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.95592022,,15.83076,15.20425034,17.32299042,17.51951981,17.51094055,18.00683022,18.60536957,26.44067001,26.93490982,
Austria,AUT,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69804001,,19.90336037,20.24350929,20.93725967,20.87704086,21.07982063,21.5209198,21.85770035,29.65180016,30.32773018,
Austria,AUT,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.53104019,,12.08244991,10.87922955,13.9850502,14.41469955,14.20326996,14.74314976,15.58135986,23.45747948,23.76194954,
Austria,AUT,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6243,10.8641901,
Austria,AUT,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76037979,11.80237007,
Austria,AUT,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.570929527,9.98458004,
Austria,AUT,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.078390002,0.830560029,
Austria,AUT,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384750009,1.171659946,
Austria,AUT,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796540022,0.511870027,
Austria,AUT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25236988,13.08166981,
Austria,AUT,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27558041,13.71662045,
Austria,AUT,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.30401993,12.48534966,
Austria,AUT,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,4.516329765,4.668610096,,4.092050076,2.026659966,2.48032999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,42.56179047,,46.49308014,46.55559921,,,,49.13714981,51.21646881,51.71146011,49.04806137,49.83797073,50.84136963,51.29896164,52.2638092,52.53466034,52.91006851,53.45875168,53.61402893,53.91019058,54.32989883,54.70930099,55.79402161,56.34371948,56.65486908,55.42860031,55.61235809,55.73675919,57.48788071,,,59.72898102,59.86175919,60.83470154,61.19771957,61.70682907,61.93835831,61.81645966,62.25033951,62.7748909,63.27421188,63.61486816,63.8657608,64.64916992,65.13130951,
Austria,AUT,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,16860,,18892,20511,,,,27591,29156,31091,33594,35065,36256,37577,37839,38883,39818,40124,40366,40796,41451,42711,45182,46594,47368,44436,44382,40704,41727,,,43239,43477,43773,43533,44150,44416,45037,46191,46815,47300,47346,46645,46911.80078,47000.23828,
Austria,AUT,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,39613,,40634,44057,46531,,,56151,56927,60124,68492,70358,71312,73251,72400,74014,75256,75056,75290,75674,76295,78069,80980,82696,83608,80168,79806,73029,72584,,,72392,72629,71954,71135,71548,71710,72856,74202,74576,74754,74426,73036,72563.64844,72162.28125,
Austria,AUT,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Progression to secondary school (%),SE.SEC.PROG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4973526,,,,99.66867065,,,99.41855621,99.48045349,99.70542908,99.95030212,99.89463043,99.94700623,99.8447876,99.9383316,99.97994995,99.93128204,,
Austria,AUT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28794098,,,,100,,,100,100,100,100,100,99.8968277,99.69889832,99.87905121,99.96101379,100,,
Austria,AUT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,99.31607819,,,98.80769348,98.93630219,99.39675903,99.89745331,99.78398132,100,100,100,100,99.8598175,,
Austria,AUT,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.477009773,8.373240471,,8.652020454,8.810400009,9.266460419,9.745650291,9.624119759,9.67868042,9.557049751,9.668789864,9.876709938,9.488430023,9.597700119,9.871879578,9.964360237,10.13300037,
Austria,AUT,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,93.39425659,,,,,96.07260132,,,,,97.37864685,95.4132309,96.70452118,96.55551147,97.35962677,101.614357,102.9536819,103.3262177,103.1128387,105.7974014,107.0601501,109.0981674,110.2507935,110.4322815,110.0473099,108.7423782,107.7458725,100.5501099,100.8267899,100.8532715,101.131073,101.5832138,102.2083817,102.4403076,102.9459076,102.4730377,101.7868881,101.6002502,101.9607315,100.826973,100.1014328,99.71993256,100.8822708,101.5699387,102.3906174,
Austria,AUT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,84.11830902,,,,,85.43367004,,,,,87.3999176,86.99299622,87.51927185,87.42175293,90.29979706,92.67098999,92.89277649,93.89871979,95.15731812,96.71990204,98.73870087,100.7110291,102.5430908,103.429657,103.3290863,102.7694931,102.7047195,95.09887695,96.24313354,96.73631287,96.9832077,96.62075043,96.91327667,96.78053284,97.95652008,98.36995697,97.72785187,97.25804901,97.30509949,96.79978943,96.18804932,95.75382996,96.90052032,96.92626953,97.56166077,
Austria,AUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,88.84416199,,,,,90.86170959,,,,,92.49546051,91.29203033,92.20883179,92.08563232,93.90557098,97.24034119,98.03108215,98.71307373,99.22080231,101.3585892,102.9937286,104.9980621,106.4834671,107.0113907,106.7675323,105.8280411,105.2868729,97.89170074,98.59195709,98.84618378,99.10871124,99.16255951,99.62505341,99.67938232,100.5128021,100.4729919,99.80674744,99.48116302,99.68863678,98.86224365,98.19348907,97.7844162,98.93623352,99.29640198,100.0218887,
Austria,AUT,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,,40.96149063,,,,,39.79906082,,,,,42.14125061,43.18244171,42.97032928,43.06388855,44.76340866,44.2121315,43.79679108,44.16392899,44.95341873,44.43836975,44.60697174,44.35142136,44.4930687,44.54496002,44.35319138,44.60599136,44.83343124,42.86100006,43.0843811,43.47475815,43.84391022,43.34204865,43.1439209,43.32952881,43.73133087,44.20796967,44.09333038,43.84883881,43.69551849,43.94005966,43.92012024,43.93112946,44.25783157,44.11883163,44.03472137,
Austria,AUT,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,233617,,,,,302178,,,,,354102,342102,344305,340443,349951,351433,345418,335971,322961,323988,318986,314389,309165,308091,309883,311633,312519,281188,260902,261722,263081,265645,266909,292161,299968,302683,301168,299903,302047,293980,284644,279253,259553.0781,253505.5,248659.9219,
Austria,AUT,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75597954,11.18754005,11.35171032,12.27231026,12.30354023,,,12.59368038,12.52980995,12.78894997,13.29767036,13.50465965,13.29308033,12.55218029,12.22346973,11.91915989,11.45888042,11.26352024,11.63755989,11.79775047,11.94349003,
